,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
0,GBM_1_AutoML_20190425_031629,1.0,0.7804827572420837,0.7163860486190782,0.2699371654405612,0.2629691083340552,0.22123626633136087,0.2013855395654691,0.16242087866474503,0.1428549083546721,0.14203257119989277,0.12428138435536665,0.0992932030711366,0.06577054082756928,0.02790425862784624,0.016857035894991695,0.013960374181839633,0.012357402674486331,0.002217598659697123
1,XGBoost_1_AutoML_20190425_031629,1.0,0.6912375022622704,0.5423434314715718,0.28443650501163836,0.2692752013943351,0.22322073547831417,0.2093876758075335,0.14232875284538374,0.09920935513793727,0.07546855877094952,0.06608442942701691,0.05858826184757762,0.03995287235179963,0.0328418955168519,0.018056475976927527,0.016912969185935038,0.007647141001569105,0.0004634696831772342
2,XGBoost_grid_1_AutoML_20190425_031629_model_1,1.0,0.6644733131770881,0.6641185767300346,0.29066052287190297,0.23007924872351998,0.22875588637034028,0.17097534665867728,0.12529027512276586,0.10955128785563982,0.09110189618054666,0.05694038176014934,0.04100643975919768,0.037675291662503024,0.02438227420153335,0.02015001661549443,0.0046465471990972135,0.0027749904442869577,0.00017052001222555573
3,XGBoost_2_AutoML_20190425_031629,1.0,0.6729579110355522,0.5280520041633332,0.3341170181702376,0.23331080797134937,0.21157603434128902,0.1891985101185361,0.14253786488629486,0.10169446523036131,0.0870145131823712,0.06828498520024631,0.051185772496617425,0.04734011786263014,0.042220217941318174,0.014831162433484313,0.007369544895138591,0.005733279949401139,0.00013673908642989984
4,XGBoost_grid_1_AutoML_20190425_031629_model_2,1.0,0.654649888282574,0.4596668200716522,0.39150596758477424,0.3696300568448879,0.26711705258323853,0.25497844152964066,0.2065486429546389,0.18302027595234568,0.18018770931685063,0.1383888207997535,0.09172333697056881,0.08721932652594622,0.06021929880510927,0.027778762453524668,0.020176655633119385,0.019122267228377503,0.0016133421691456782
5,GBM_4_AutoML_20190425_031629,1.0,0.4430272926137969,0.40806523557443547,0.18105453847694924,0.15837200230398177,0.15787739079702562,0.14078642937414498,0.13006591359628372,0.09486923535333243,0.07475880104946947,0.05454312193516868,0.03991547260020348,0.036759877139306056,0.021289968535441184,0.016162668936547962,0.007276255497153917,0.005283967969895885,0.00014579875550063443
6,XRT_1_AutoML_20190425_031629,1.0,0.9214842636705459,0.7435525960601431,0.28002261610860185,0.275831850611726,0.21615367691221976,0.2155471647890983,0.19006457021372308,0.17952631976137637,0.1609177645682002,0.13798779003516135,0.10249417470070141,0.07546695397006793,0.062496239993163845,0.034583898306333315,0.02799454259818662,0.020189627836467307,0.0019881367065127126
7,DRF_1_AutoML_20190425_031629,1.0,0.7047838810704119,0.6941255196159729,0.24736823271880917,0.24128215473617848,0.23192007814962,0.20428204876883405,0.19572700080780653,0.19351638025231982,0.19175819531216373,0.16465497257381886,0.12290571879654978,0.07638892850419574,0.054503635907268026,0.03204975471498501,0.02634295728150372,0.016735128939612615,0.001958117879184608
8,GBM_grid_1_AutoML_20190425_031629_model_3,1.0,0.8263611609534884,0.6620557440414769,0.3301107735157054,0.2711087742643527,0.2372772838336622,0.21331330332433032,0.14683013524766672,0.1358776742395277,0.1355524241883241,0.10846406353768033,0.0792638398121989,0.05551739106998092,0.03462470072763127,0.030254119230713115,0.01755681170195195,0.011550603759764183,0.00018559601222231165
9,GBM_grid_1_AutoML_20190425_031629_model_1,1.0,0.5341805897772693,0.5030977082285305,0.44387200521054127,0.18969316981694842,0.17947951907423035,0.14881301378767306,0.08727729073883973,0.08203869637046206,0.0336401213053774,0.025062436964291588,0.019508315314849187,0.016020432672972013,0.00953384065529455,0.007018071968028622,0.00614983072027269,0.001260855135771615,0.0
10,GBM_2_AutoML_20190425_031629,1.0,0.6211864327011027,0.5842806444032671,0.20944324051806834,0.1810994783548386,0.17449122711702741,0.14214179396791327,0.09573743664799594,0.09278813468217857,0.08484191269176929,0.07493005188213518,0.06680629937435277,0.03818813691563035,0.026315557795704474,0.012100803522463075,0.01008943841630352,0.00949649580292715,0.0006880482361644887
11,GBM_3_AutoML_20190425_031629,1.0,0.9252059548793775,0.9209546971681876,0.3182866044414211,0.27709924939123415,0.2497132831961936,0.22533952245285452,0.21663082438950548,0.17693084013425553,0.12391144559231096,0.09973305611438257,0.09861144707568133,0.08525860985537256,0.06118433005504589,0.013274558773236354,0.010199342931167877,0.009489565358174376,0.001082882952427378
12,XGBoost_3_AutoML_20190425_031629,1.0,0.7588621224703992,0.694746962050511,0.32681824253229597,0.17501816143935742,0.14531049461940962,0.1425839293435537,0.13685115750138718,0.06506441239560472,0.0599168916168591,0.059597357193804205,0.035694167564619614,0.030051242712326495,0.02466917902110898,0.0133602183569916,0.00676210169231354,0.006601580916339647,0.0003746438242790991
13,GBM_grid_1_AutoML_20190425_031629_model_6,1.0,0.5360237052448866,0.5314697568949388,0.5039457710720122,0.3389485012175392,0.15281860871200736,0.1278572098350121,0.0964680883714208,0.0873981913606021,0.05941341374444198,0.03508647355504132,0.02416182493370102,0.015080067258538403,0.012208214557726449,0.007763397134386037,0.0033135061801664585,0.003275516813996716,0.0
