,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
0,GBM_1_AutoML_20190425_031629,0.23461252454006,0.18311103003655207,0.1680731394118001,0.0633306398511979,0.061695846382301224,0.05190479896381766,0.04724756984331684,0.038105972381550605,0.03351555069202854,0.03332262009612266,0.029157969336946088,0.023295429042188197,0.015430592623921118,0.006546688562097758,0.003954871747586412,0.003275278630325271,0.0028992014382193277,0.0005202764199681956
1,XGBoost_1_AutoML_20190425_031629,0.26472848472663485,0.18299025656011467,0.14357375481491272,0.0752984449726709,0.07128481603958176,0.05909288706273908,0.055430882136960194,0.03767847507379015,0.02626354225637272,0.019978677207936453,0.017494430866238423,0.015509981781676535,0.01057666335816858,0.008694185235726664,0.004780063524874908,0.0044773447048208495,0.00202441604983631,0.00012269362694424272
2,XGBoost_grid_1_AutoML_20190425_031629_model_1,0.26576287337341636,0.1765923369898969,0.1764980612124377,0.07724677573465655,0.061146522244359604,0.060794821662864366,0.04543889940402602,0.033297503522372124,0.029114665042273093,0.024211501698708747,0.015132639467556556,0.01089798925721828,0.01001269376740832,0.006479903251178024,0.005355126314255883,0.0012348797348972753,0.0007374894340574751,4.531788841673378e-05
3,XGBoost_2_AutoML_20190425_031629,0.2675541653112113,0.1800526921766936,0.1412825132148329,0.08939439991280874,0.06242327848485869,0.056608049268039765,0.050620849452889694,0.03813659946489484,0.027208777761479324,0.023281095444470722,0.018269932218540317,0.013694966636142033,0.012666045720470372,0.011296195170546813,0.003968139285485889,0.0019717524331423044,0.0015339629313575256,3.658511213516944e-05
4,XGBoost_grid_1_AutoML_20190425_031629_model_2,0.22657515049520938,0.1483273969592962,0.10414907893538894,0.08870552352529279,0.08374898575718329,0.06052208638888403,0.05777177876261228,0.046798789862028574,0.041467846567577474,0.04082605735585247,0.03135546789955871,0.02078222887802943,0.01976173203370707,0.013644196689483615,0.006293977283478023,0.004571528786564039,0.0043326305750792425,0.0003655432447744496
5,GBM_4_AutoML_20190425_031629,0.3366715472578785,0.1491546840817559,0.13738395424299588,0.060955911607095604,0.05331934705800984,0.05315282543667136,0.04739878501030543,0.04378949237597037,0.03193977225357826,0.0251691612204688,0.018363117254188373,0.01343840391983996,0.012376004713499688,0.007167726647898533,0.005441510758684452,0.0024497081964704533,0.0017789616720859187,4.908629260267172e-05
6,XRT_1_AutoML_20190425_031629,0.2152249164576252,0.1983263736655095,0.16003104536889462,0.06026784415821949,0.05936588700426088,0.04652165705544101,0.046391120534411655,0.04090663124580299,0.03863853717258713,0.034633512435738686,0.029698410582489926,0.022059300187351704,0.016242368863519315,0.013450748031444384,0.007443316623759593,0.006025123091964145,0.00434531096441422,0.00042789655656553664
7,DRF_1_AutoML_20190425_031629,0.22725709270632985,0.16016713579834557,0.15774494756119656,0.05621618539557939,0.05483308100726274,0.05270548270050746,0.04642454449529792,0.04448034916771158,0.04397796996719483,0.0435784099692549,0.03741901036676656,0.027931196330685623,0.017359925806815214,0.01238633783821006,0.007283534078478481,0.005986623885081578,0.003803176748881928,0.0004449961763997785
8,GBM_grid_1_AutoML_20190425_031629_model_3,0.2327798542550303,0.19236023060877067,0.15411323960668066,0.07684313774700122,0.06310866096051593,0.055233371548829346,0.049655039658496686,0.034179097483198244,0.03162958520598975,0.03155387354647413,0.025248248902209575,0.018451025079177726,0.01292333020188968,0.008059932789002048,0.007042549465139708,0.004086872069163386,0.0026887478597555116,4.320301267542453e-05
9,GBM_grid_1_AutoML_20190425_031629_model_1,0.30426155756153095,0.1625306182647692,0.1530732923112493,0.13505318766331925,0.05771633930728872,0.05460871802391983,0.04527807936046298,0.026555124419949956,0.0249612215379943,0.01023539570493297,0.007625536107043046,0.0059356304030974815,0.004874401797888105,0.0029007812073233667,0.0021353295080713073,0.0018711570736899203,0.0003836297474693271,0.0
10,GBM_2_AutoML_20190425_031629,0.2920027626834817,0.18138815449021867,0.17061156234823896,0.061158004856656886,0.05288154800015027,0.050951920382202864,0.04150579653141693,0.027955595993449624,0.02709439167144313,0.02477407289734738,0.02187978215760009,0.019507623981970767,0.011151041481099116,0.00768421557790254,0.003533468059249225,0.0029461438914854805,0.002773003010266817,0.00020091198581952737
11,GBM_3_AutoML_20190425_031629,0.20777466989343646,0.19223436185850432,0.19135105819092993,0.06613189416931906,0.0575742050699827,0.05188409498409534,0.046819844891586464,0.045010398026272505,0.036761746902863324,0.02574565970396092,0.020722002811629413,0.020488960863863766,0.01771457951827332,0.012712553979838222,0.0027581170670902045,0.0021191651106533603,0.001971691309726871,0.00022499564797382832
12,XGBoost_3_AutoML_20190425_031629,0.2715706632526157,0.20608468991657403,0.1886728932767971,0.08875424688754983,0.04752979818333967,0.039462067401358714,0.03872161226099298,0.037164759609539896,0.017669585628416085,0.016271669996425514,0.016184893821224455,0.009693488759773753,0.00816103591495184,0.006699425308660079,0.0036282433604079805,0.0018363884415632233,0.0017927957079661684,0.00010174227184297135
13,GBM_grid_1_AutoML_20190425_031629_model_6,0.28286684725755407,0.15162333555793353,0.15033517454561005,0.1425495514519172,0.09587729392207854,0.04322731804865131,0.036166565845177405,0.02728762401858692,0.02472205084618592,0.01680608503069893,0.009924800155900084,0.006834579242984968,0.004265651081854624,0.0034532991625878555,0.002196007671412108,0.0009372810465521071,0.0009265351143143593,0.0
