,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
69,GBM_grid_1_AutoML_20190421_193027_model_1,45002701035729390,212138400.66270268,45002701035729390,133776023.12646416,,2019-04-21,500
70,DeepLearning_grid_1_AutoML_20190421_193027_model_2,45581372041016904,213497943.88006857,45581372041016904,134154762.49592508,,2019-04-21,500
71,DeepLearning_grid_1_AutoML_20190421_193852_model_5,50914559926584070,225642549.01632372,50914559926584070,164907023.45550904,0.6331614305948017,2019-04-21,500
72,GBM_grid_1_AutoML_20190421_193852_model_4,51066859352145780,225979776.42290425,51066859352145780,140325518.75574973,0.4866283211320511,2019-04-21,500
73,GBM_grid_1_AutoML_20190421_193027_model_11,54498044479214300,233448162.29564607,54498044479214300,151759967.72054467,0.5564149378170294,2019-04-21,500
74,DeepLearning_grid_1_AutoML_20190421_193852_model_4,56598235133300730,237903835.89446545,56598235133300730,184743592.1435324,0.7015554082388032,2019-04-21,500
75,GBM_grid_1_AutoML_20190421_193852_model_19,63935931917123350,252855555.44049916,63935931917123350,168959950.86796778,0.6173450872403413,2019-04-21,500
76,XGBoost_grid_1_AutoML_20190421_193852_model_11,74222161633852910,272437445.35921067,74222161633852910,172463470.56215006,0.5633129571009337,2019-04-21,500
77,GBM_grid_1_AutoML_20190421_193852_model_11,77123348756749170,277710908.6023615,77123348756749170,184624367.33607724,0.6623664895355271,2019-04-21,500
78,GBM_grid_1_AutoML_20190421_193852_model_6,88653282753370580,297747011.3256732,88653282753370580,202772624.7590997,0.7132560396629242,2019-04-21,500
79,GBM_grid_1_AutoML_20190421_193852_model_22,89531149110952510,299217561.5015812,89531149110952510,203175618.60613924,0.7161258879115645,2019-04-21,500
80,GBM_grid_1_AutoML_20190421_193027_model_13,96323096007939970,310359623.6754065,96323096007939970,212090499.68269652,0.7410239970366638,2019-04-21,500
81,GBM_grid_1_AutoML_20190421_193852_model_23,98153362606130770,313294370.53054553,98153362606130770,214434832.4803429,0.7477622526421979,2019-04-21,500
82,GBM_grid_1_AutoML_20190421_193852_model_10,98564006382618830,313949050.61589026,98564006382618830,214927384.15579456,0.7492122504749085,2019-04-21,500
83,GBM_grid_1_AutoML_20190421_193852_model_24,99090013553473550,314785662.8778915,99090013553473550,215534724.9210885,0.7510748484771043,2019-04-21,500
84,GBM_grid_1_AutoML_20190421_193027_model_12,100127266915177340,316428928.69517684,100127266915177340,216762645.5591663,0.7546213983576677,2019-04-21,500
85,StackedEnsemble_AllModels_AutoML_20190421_193027,100485013554010740,316993712.1679399,100485013554010740,217181129.4596548,0.7558803353981852,2019-04-21,500
86,GLM_grid_1_AutoML_20190421_193027_model_1,100489433637289090,317000683.9697496,100489433637289090,217195869.40621948,0.7559078362971621,2019-04-21,500
87,GLM_grid_1_AutoML_20190421_193852_model_1,100489433637289090,317000683.9697496,100489433637289090,217195869.40621948,0.7559078362971621,2019-04-21,500
88,StackedEnsemble_BestOfFamily_AutoML_20190421_193027,100495867856092500,317010832.3955074,100495867856092500,217194228.89434442,0.7559185855965675,2019-04-21,500
89,XGBoost_grid_1_AutoML_20190421_193852_model_6,108309788163344240,329104524.6777143,108309788163344240,203149687.2442329,10.73793448703413,2019-04-21,500
90,XGBoost_grid_1_AutoML_20190421_193027_model_5,119466802016488350,345639699.71125764,119466802016488350,220842496.36450168,11.752982174396875,2019-04-21,500
91,XGBoost_grid_1_AutoML_20190421_193852_model_8,187245934279431500,432719232.62021935,187245934279431500,300330495.3838746,15.323768890170252,2019-04-21,500
92,XGBoost_grid_1_AutoML_20190421_193027_model_8,237561328126690430,487402634.5093863,237561328126690430,379123299.08992165,7.548951878529757,2019-04-21,500
