,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
283,DeepLearning_grid_1_AutoML_20190421_195113_model_5,1.0,0.5242670774459839,0.5108246207237244,0.4616243541240692,0.44793814420700073,0.43809109926223755,0.4364442825317383,0.4282330572605133,0.42602941393852234,0.409397155046463,0.4047892093658447,0.40452325344085693,0.4025602340698242,0.39735594391822815,0.3836071193218231,0.3656180799007416,0.3616444170475006,0.30158349871635437
284,GBM_grid_1_AutoML_20190421_193852_model_1,6.516014209261004e+19,6.1773250454873965e+19,5.9213578589318414e+19,3.3591386448370598e+19,3.33565527549102e+19,2.361278846169881e+19,1.7459962074594542e+19,1.2312259739579843e+19,1.1115609558024716e+19,7.158018059158946e+18,3.990467446292087e+18,3.332540853829763e+18,1.8043631774885478e+18,1.5603011454972723e+18,1.5529190244283843e+18,9.809890846651187e+17,1.4475805878072115e+17,0.0
285,GBM_grid_1_AutoML_20190421_201138_model_54,4.716465641457883e+21,2.69003918245016e+21,2.539211660604685e+21,6.005470586417636e+20,4.897663539234252e+20,4.818894174376658e+20,2.3187210171637878e+20,2.2086201448829498e+20,1.697388051838733e+20,1.5698198980343942e+20,7.971719665729457e+19,4.812557996729041e+19,2.2144711740199272e+19,2.0103791659651695e+19,1.566048155336704e+19,6.461488987834941e+17,0.0,0.0
286,DeepLearning_1_AutoML_20190421_201138,1.0,0.8239766359329224,0.7332605719566345,0.7209475636482239,0.7087417244911194,0.682928204536438,0.6376343369483948,0.6012042164802551,0.5970398783683777,0.5829212069511414,0.5507529377937317,0.5118064880371094,0.5083255171775818,0.5071707963943481,0.4862363338470459,0.4784812033176422,0.4225768744945526,0.3113284409046173
287,DeepLearning_grid_1_AutoML_20190421_193852_model_2,1.0,0.9408678412437439,0.9041271805763245,0.8828321099281311,0.8819610476493835,0.8649211525917053,0.8630595207214355,0.8515881896018982,0.8450611233711243,0.8377339839935303,0.8228857517242432,0.8128484487533569,0.7991203665733337,0.7936872839927673,0.7728760242462158,0.7509424090385437,0.7485712766647339,0.7272534370422363
288,XGBoost_grid_1_AutoML_20190421_204058_model_7,9.849412495243456e+20,7.167981239793573e+20,5.905158534217492e+20,2.47036425349177e+20,2.0392358926166157e+20,1.5733875933642018e+20,1.5353779161966366e+20,1.527379276967822e+20,1.4018976443892813e+20,1.102710327003526e+20,9.791437797977804e+19,6.9851516315772125e+19,6.041561307931476e+19,5.294384223034435e+19,2.3125506898501042e+19,2.2017579608726045e+19,2.2014564747842683e+19,1.6702312801149911e+19
289,GBM_grid_1_AutoML_20190421_204058_model_24,4.1085376756080685e+21,3.4486235333596094e+21,2.7934885547407206e+21,4.950871105925588e+20,4.721940118648673e+20,4.548277094892616e+20,4.371255019133238e+20,3.395279592042057e+20,2.9223106795663052e+20,2.751392036833177e+20,1.4872719075363206e+20,1.3551815063874044e+20,1.0818783639771703e+20,6.311106143676111e+19,5.380631674335789e+19,4.636585998554654e+19,1.045668886961193e+18,0.0
290,GBM_grid_1_AutoML_20190421_195113_model_13,2.2132549118494675e+21,1.989466120553335e+21,1.4509574837847395e+21,8.30866421241304e+20,7.462229550947358e+20,6.032423926500006e+20,4.6904771975956765e+20,4.6810794518107495e+20,4.656750162198764e+20,3.44400220682323e+20,2.7146282382812774e+20,2.6984536305883205e+20,2.6960566952397688e+20,2.6094815015124074e+20,1.5463693381153273e+20,9.151776237700514e+19,3.2729901495822057e+19,3.387992798631297e+18
291,DeepLearning_grid_1_AutoML_20190421_193027_model_3,1.0,0.8910967111587524,0.8654041290283203,0.8623175024986267,0.8608731627464294,0.8534992933273315,0.848537266254425,0.8448624014854431,0.8444206118583679,0.8321366310119629,0.8301095366477966,0.8295007348060608,0.8281052708625793,0.82469242811203,0.8218578696250916,0.8073364496231079,0.7924529910087585,0.7673959136009216
292,DeepLearning_grid_1_AutoML_20190421_201138_model_7,1.0,0.7737528681755066,0.7565582394599915,0.7504700422286987,0.7375917434692383,0.7372177243232727,0.7189065217971802,0.7158306837081909,0.7066828608512878,0.7004410624504089,0.697149395942688,0.6887612342834473,0.686458170413971,0.6763795018196106,0.6719715595245361,0.6704826951026917,0.6686097979545593,0.6645931601524353
293,GBM_grid_1_AutoML_20190421_201138_model_12,3.678003121380657e+21,3.6200150540536114e+21,2.8574999050943977e+21,7.4230341604404e+20,4.3047160938574433e+20,3.6969468798944936e+20,3.384415713472188e+20,2.3880169898364633e+20,2.256725449855824e+20,2.194894193565515e+20,1.7376954444255592e+20,1.6977075259372995e+20,9.363024087331163e+19,3.72543918441203e+19,3.4850017199895085e+19,3.3956156027955053e+19,1.003418365957505e+18,0.0
