,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
114,XRT_1_AutoML_20190421_193027,27932997379142360,167131676.76757857,27932997379142360,99459972.8864157,0.33818160810970993,2019-04-21,2000
115,XGBoost_grid_1_AutoML_20190421_193027_model_3,27953486006755252,167192960.39832315,27953486006755252,98370607.3961926,0.3315897108850539,2019-04-21,2000
116,DRF_1_AutoML_20190421_193027,28016822318871584,167382264.05109826,28016822318871584,99031387.1455244,0.3408470418439786,2019-04-21,2000
117,GBM_grid_1_AutoML_20190421_195113_model_5,28082567727412210,167578541.96588597,28082567727412210,98942788.15666255,0.3392788049586035,2019-04-21,2000
118,XGBoost_grid_1_AutoML_20190421_201138_model_5,28112443179696212,167667656.92791265,28112443179696212,98762892.27592383,0.33449358769609144,2019-04-21,2000
119,XGBoost_grid_1_AutoML_20190421_204058_model_25,28126786790540890,167710425.4080255,28126786790540890,102369994.59350504,0.3426296054390996,2019-04-21,2000
120,GBM_grid_1_AutoML_20190421_193027_model_6,28134553045982250,167733577.57462353,28134553045982250,100545795.54841888,0.3410622703819653,2019-04-21,2000
121,GBM_grid_1_AutoML_20190421_195113_model_45,28136858131673456,167740448.70475772,28136858131673456,99070259.345193,0.34488435370655723,2019-04-21,2000
122,GBM_grid_1_AutoML_20190421_195113_model_31,28142525249378444,167757340.37406066,28142525249378444,103090799.0245553,0.3464363719865458,2019-04-21,2000
123,XGBoost_grid_1_AutoML_20190421_193852_model_1,28151999485235524,167785575.91531974,28151999485235524,97642684.97827548,0.3289291112922155,2019-04-21,2000
124,GBM_grid_1_AutoML_20190421_195113_model_38,28158518030205416,167805000.01551032,28158518030205416,101193936.54651748,0.3410475675917061,2019-04-21,2000
125,GBM_grid_1_AutoML_20190421_193852_model_16,28185621089782890,167885738.19649747,28185621089782890,101147494.05638872,0.3381587959483219,2019-04-21,2000
126,GBM_grid_1_AutoML_20190421_201138_model_49,28212598903447596,167966064.73763558,28212598903447596,99271637.973952,0.3499008941070819,2019-04-21,2000
127,XGBoost_grid_1_AutoML_20190421_204058_model_32,28245188085541040,168063047.94790864,28245188085541040,96063714.62038074,0.32443311232275,2019-04-21,2000
128,DRF_1_AutoML_20190421_204058,28246104170836650,168065773.34733164,28246104170836650,99366767.2903928,0.3400797029136696,2019-04-21,2000
129,XGBoost_grid_1_AutoML_20190421_201138_model_11,28254167162284720,168089759.24274722,28254167162284720,96862276.61455768,0.3259298855499593,2019-04-21,2000
130,XGBoost_3_AutoML_20190421_193027,28277404641281270,168158867.26926202,28277404641281270,102986364.77849944,0.3448139231128953,2019-04-21,2000
131,GBM_grid_1_AutoML_20190421_204058_model_41,28346562463710876,168364374.0929502,28346562463710876,101094389.29575662,0.340919221251663,2019-04-21,2000
132,GBM_grid_1_AutoML_20190421_195113_model_8,28356107326233130,168392717.5570046,28356107326233130,101129163.15747234,0.3452682166004931,2019-04-21,2000
133,XGBoost_3_AutoML_20190421_204058,28439556105069104,168640315.77611893,28439556105069104,103230268.62799552,0.3465758185194557,2019-04-21,2000
134,GBM_grid_1_AutoML_20190421_204058_model_42,28558190265497570,168991686.97157142,28558190265497570,100124895.11648141,0.3544400269585122,2019-04-21,2000
135,XGBoost_grid_1_AutoML_20190421_195113_model_11,28562938668398260,169005735.6079913,28562938668398260,103300003.21433371,0.3446326509667765,2019-04-21,2000
136,XGBoost_grid_1_AutoML_20190421_195113_model_5,28576817075929876,169046789.60551092,28576817075929876,98018865.74064948,0.3421485698015463,2019-04-21,2000
137,GBM_grid_1_AutoML_20190421_204058_model_16,28661172166170110,169296107.94749567,28661172166170110,102353497.01192322,0.3415004411735449,2019-04-21,2000
138,XGBoost_grid_1_AutoML_20190421_204058_model_11,28687050285923490,169372519.27607232,28687050285923490,97937947.85397536,0.3356250767445691,2019-04-21,2000
139,GBM_grid_1_AutoML_20190421_204058_model_29,28693589581668276,169391822.6528904,28693589581668276,102550710.16996785,0.3503736401382528,2019-04-21,2000
140,XGBoost_3_AutoML_20190421_195113,28756216106456244,169576578.88534093,28756216106456244,103889486.43135498,0.3487607055112712,2019-04-21,2000
141,XGBoost_3_AutoML_20190421_201138,28764294158928492,169600395.51524782,28764294158928492,103930689.856215,0.3471102392177405,2019-04-21,2000
142,GBM_grid_1_AutoML_20190421_204058_model_30,28858259328576576,169877188.95889634,28858259328576576,100528668.95980844,0.35213334258019,2019-04-21,2000
143,GBM_grid_1_AutoML_20190421_195113_model_14,28866772916312256,169902245.17737326,28866772916312256,100681943.97256438,0.3572047721776045,2019-04-21,2000
144,XGBoost_3_AutoML_20190421_193852,28885997592958524,169958811.46018443,28885997592958524,103392672.50167972,0.3469717034470748,2019-04-21,2000
145,GBM_grid_1_AutoML_20190421_195113_model_10,28932113478039950,170094425.18213215,28932113478039950,105261982.94006816,0.3527254622871051,2019-04-21,2000
146,XGBoost_grid_1_AutoML_20190421_193852_model_3,28939752817875344,170116879.87344274,28939752817875344,98972962.58544232,0.3311129575530889,2019-04-21,2000
147,XGBoost_grid_1_AutoML_20190421_195113_model_3,28945757502373804,170134527.66083023,28945757502373804,97559443.37110862,0.3278449842170506,2019-04-21,2000
148,GBM_grid_1_AutoML_20190421_195113_model_24,28978204936819600,170229859.12236315,28978204936819600,100947139.68458062,0.3401385093351456,2019-04-21,2000
149,XGBoost_grid_1_AutoML_20190421_201138_model_3,29073855696088090,170510573.56096157,29073855696088090,96563668.48734602,0.3245355396266236,2019-04-21,2000
150,XGBoost_grid_1_AutoML_20190421_201138_model_9,29173432033831710,170802318.58447272,29173432033831710,99188848.43538634,0.33170796056948193,2019-04-21,2000
151,GBM_grid_1_AutoML_20190421_195113_model_33,29181225186454360,170825130.43008152,29181225186454360,102385494.3591766,0.3421846650988194,2019-04-21,2000
152,XGBoost_grid_1_AutoML_20190421_204058_model_30,29194776396170524,170864789.80811268,29194776396170524,100307361.37961926,0.3483013566652906,2019-04-21,2000
153,GBM_grid_1_AutoML_20190421_201138_model_37,29292380923104864,171150170.67798927,29292380923104864,103124336.65014876,0.3822376577113299,2019-04-21,2000
154,XGBoost_grid_1_AutoML_20190421_204058_model_26,29344500387179024,171302365.3869935,29344500387179024,103268233.25599104,0.3440397309447568,2019-04-21,2000
155,GBM_grid_1_AutoML_20190421_195113_model_41,29363016109122984,171356400.84082934,29363016109122984,103136021.68888365,,2019-04-21,2000
156,XGBoost_grid_1_AutoML_20190421_201138_model_22,29391895309936544,171440646.6096548,29391895309936544,105266184.93706606,0.3485178593034265,2019-04-21,2000
157,GBM_grid_1_AutoML_20190421_193852_model_20,29422910103265144,171531076.20272526,29422910103265144,103225153.25718318,0.3443803378738321,2019-04-21,2000
158,GBM_grid_1_AutoML_20190421_204058_model_54,29437366705145176,171573210.91926086,29437366705145176,102562645.56181802,0.3428166063723517,2019-04-21,2000
159,XGBoost_grid_1_AutoML_20190421_193852_model_9,29523497473880540,171824030.54835066,29523497473880540,101114085.57222845,2.1711774175615197,2019-04-21,2000
160,XGBoost_grid_1_AutoML_20190421_204058_model_31,29590783125750310,172019717.25866285,29590783125750310,105038688.99440087,0.34953557895504184,2019-04-21,2000
161,XGBoost_grid_1_AutoML_20190421_195113_model_10,29604426024570210,172059367.73268175,29604426024570210,104737106.58544232,0.34698622529037665,2019-04-21,2000
162,GBM_grid_1_AutoML_20190421_204058_model_38,29707536749969560,172358744.33857298,29707536749969560,101695923.21068954,0.339246748012701,2019-04-21,2000
163,XGBoost_grid_1_AutoML_20190421_204058_model_9,29731745819206116,172428958.76043013,29731745819206116,100605626.60694288,0.3358650641077817,2019-04-21,2000
164,XGBoost_grid_1_AutoML_20190421_204058_model_21,29798428461650980,172622213.11769518,29798428461650980,104925098.29160134,0.34825276715591635,2019-04-21,2000
165,XGBoost_grid_1_AutoML_20190421_204058_model_18,29847089862596010,172763103.30216926,29847089862596010,104779338.85778277,0.3478351701917308,2019-04-21,2000
166,GBM_grid_1_AutoML_20190421_204058_model_21,30114120548341396,173534205.70118558,30114120548341396,108112683.12142164,0.3617116920167627,2019-04-21,2000
167,GBM_grid_1_AutoML_20190421_201138_model_53,30162818487464012,173674461.2413236,30162818487464012,107574443.69216274,,2019-04-21,2000
168,GBM_grid_1_AutoML_20190421_201138_model_39,30167782571269790,173688751.99986264,30167782571269790,103623673.57494532,0.36020798309642604,2019-04-21,2000
169,GBM_grid_1_AutoML_20190421_204058_model_20,30173690994118036,173705759.8184874,30173690994118036,104443104.43984409,0.3475891014508893,2019-04-21,2000
170,XGBoost_grid_1_AutoML_20190421_201138_model_15,30177119049948030,173715626.95954567,30177119049948030,99800327.27166854,0.3331787934400393,2019-04-21,2000
