,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
38,DeepLearning_grid_1_AutoML_20190425_031629_model_2,36270052585884520,190446981.03641468,36270052585884520,120694699.68799716,,2019-04-25,500
39,DeepLearning_grid_1_AutoML_20190425_031629_model_3,37733681350905810,194251592.91729325,37733681350905810,120966057.70105655,,2019-04-25,500
40,DeepLearning_grid_1_AutoML_20190425_034434_model_1,37858661720241310,194573024.1329494,37858661720241310,124648909.40452433,,2019-04-25,500
41,GBM_grid_1_AutoML_20190425_031629_model_2,38235646980523060,195539374.50171784,38235646980523060,124582113.27639335,,2019-04-25,500
42,DeepLearning_grid_1_AutoML_20190425_034434_model_2,38837466319908450,197072236.2990496,38837466319908450,120000061.34188822,0.3949208646001274,2019-04-25,500
43,DeepLearning_grid_1_AutoML_20190425_034434_model_3,39263879747749060,198151153.78858903,39263879747749060,126938031.8001932,,2019-04-25,500
44,GBM_grid_1_AutoML_20190425_034434_model_6,39356360704380570,198384376.15997025,39356360704380570,124277694.82690492,0.4697383157280234,2019-04-25,500
45,GBM_grid_1_AutoML_20190425_034434_model_7,39582072696112720,198952438.27636972,39582072696112720,124130203.37852994,0.4445749435854443,2019-04-25,500
46,DeepLearning_grid_1_AutoML_20190425_034434_model_5,40464598370579840,201158142.69022232,40464598370579840,124937208.6349509,,2019-04-25,500
47,DeepLearning_grid_1_AutoML_20190425_031629_model_1,40993065259361710,202467442.46757728,40993065259361710,127887219.6413645,,2019-04-25,500
48,DeepLearning_grid_1_AutoML_20190425_034434_model_7,45707392271670940,213792872.3593725,45707392271670940,131040825.01330578,,2019-04-25,500
49,GBM_grid_1_AutoML_20190425_034434_model_1,46011504066272860,214502923.2114865,46011504066272860,139784520.6894353,0.5266177033313488,2019-04-25,500
50,GBM_grid_1_AutoML_20190425_034434_model_3,58598724802885144,242071734.82851145,58598724802885144,157523601.51464224,0.5816896353529826,2019-04-25,500
51,GBM_grid_1_AutoML_20190425_031629_model_5,61164707118558630,247314995.74137965,61164707118558630,158654515.94123682,0.5747952575968042,2019-04-25,500
52,XGBoost_grid_1_AutoML_20190425_034434_model_8,75501256362355500,274774919.45655364,75501256362355500,187525592.2425876,0.6601041200984543,2019-04-25,500
53,GBM_grid_1_AutoML_20190425_031629_model_4,86785940134701810,294594535.14059246,86785940134701810,197213631.56299332,0.6989178694464527,2019-04-25,500
54,StackedEnsemble_AllModels_AutoML_20190425_031629,98653664643256460,314091809.2584658,98653664643256460,211071755.11965653,0.7394785055577259,2019-04-25,500
55,StackedEnsemble_BestOfFamily_AutoML_20190425_031629,98660394320147570,314102521.98947334,98660394320147570,211079625.54042345,0.7395022928432888,2019-04-25,500
56,GLM_grid_1_AutoML_20190425_034434_model_1,98665337105472110,314110389.99923587,98665337105472110,211100578.88559082,0.7395898448568036,2019-04-25,500
57,GLM_grid_1_AutoML_20190425_031629_model_1,98665337105472110,314110389.99923587,98665337105472110,211100578.88559082,0.7395898448568036,2019-04-25,500
58,XGBoost_grid_1_AutoML_20190425_034434_model_2,102719849763476160,320499375.6054388,102719849763476160,190620286.85849056,10.71867768477327,2019-04-25,500
