,model_id,mean_residual_deviance,rmse,mse,mae,rmsle,system_date,runtime
130,DRF_1_AutoML_20190425_054218,27701369652351190,166437284.44177163,27701369652351190,96215496.33618955,0.32892211690060025,2019-04-25,1500
131,XGBoost_3_AutoML_20190425_034434,27718454336737972,166488601.2216391,27718454336737972,101925888.91428572,0.3405068059508514,2019-04-25,1500
132,XGBoost_3_AutoML_20190425_050348,27768426542644744,166638610.5998389,27768426542644744,102063734.59622641,0.3404784431226763,2019-04-25,1500
133,GBM_grid_1_AutoML_20190425_044008_model_24,27829363960258184,166821353.4301235,27829363960258184,104345877.6888616,,2019-04-25,1500
134,GBM_grid_1_AutoML_20190425_054218_model_11,27831959353284460,166829132.2080303,27831959353284460,101083300.614029,0.3635661238289615,2019-04-25,1500
135,XGBoost_3_AutoML_20190425_031629,27837050651489496,166844390.5304865,27837050651489496,102114128.88355796,0.3416581228891768,2019-04-25,1500
136,GBM_grid_1_AutoML_20190425_050348_model_9,27974627790294664,167256174.1470092,27974627790294664,102655157.57208252,0.3547341507338881,2019-04-25,1500
137,GBM_grid_1_AutoML_20190425_050348_model_2,28016852145995932,167382353.1498943,28016852145995932,103464485.93109287,0.3689376504776948,2019-04-25,1500
138,GBM_grid_1_AutoML_20190425_044008_model_8,28077422983329620,167563191.01559752,28077422983329620,103684477.23587024,0.37493734397099016,2019-04-25,1500
139,GBM_grid_1_AutoML_20190425_040839_model_2,28170338380065044,167840216.81368577,28170338380065044,99730977.07755448,0.3316269938641964,2019-04-25,1500
140,GBM_grid_1_AutoML_20190425_040839_model_28,28201967719498100,167934414.93481347,28201967719498100,101503678.921506,0.3412424214971572,2019-04-25,1500
141,GBM_grid_1_AutoML_20190425_040839_model_6,28327020335494636,168306328.86345848,28327020335494636,101767319.1246378,,2019-04-25,1500
142,GBM_grid_1_AutoML_20190425_050348_model_10,28404853838492600,168537395.9644939,28404853838492600,103784282.38237154,,2019-04-25,1500
143,GBM_grid_1_AutoML_20190425_044008_model_25,28426042207364216,168600243.79390505,28426042207364216,101300379.80094196,0.374951993878609,2019-04-25,1500
144,GBM_grid_1_AutoML_20190425_034434_model_5,28495865456328340,168807184.25567183,28495865456328340,103755011.0046677,0.3443803329781497,2019-04-25,1500
145,GBM_grid_1_AutoML_20190425_050348_model_14,28586594610097256,169075706.74138036,28586594610097256,103060500.56807952,0.3428363582490015,2019-04-25,1500
146,GBM_grid_1_AutoML_20190425_050348_model_15,28613772619013668,169156059.95356378,28613772619013668,103452331.14242709,,2019-04-25,1500
147,GBM_grid_1_AutoML_20190425_034434_model_2,28687194649092680,169372945.44611508,28687194649092680,102668782.07817575,0.3608876227916363,2019-04-25,1500
148,GBM_grid_1_AutoML_20190425_054218_model_9,28734545850752544,169512671.6524536,28734545850752544,104031159.20262311,,2019-04-25,1500
149,GBM_grid_1_AutoML_20190425_050348_model_30,28828401849987684,169789286.61722943,28828401849987684,103744480.42145585,,2019-04-25,1500
150,GBM_grid_1_AutoML_20190425_040839_model_20,28946682104120084,170137244.90575272,28946682104120084,101961534.8868362,0.3650448966449441,2019-04-25,1500
151,GBM_grid_1_AutoML_20190425_044008_model_20,29208420623149084,170904712.11511135,29208420623149084,103875414.36751264,0.3825505875436838,2019-04-25,1500
152,XGBoost_grid_1_AutoML_20190425_050348_model_11,29278925118150532,171110856.2252861,29278925118150532,102756768.71752022,0.340343269801922,2019-04-25,1500
153,GBM_grid_1_AutoML_20190425_040839_model_13,29280304412258188,171114886.58868402,29280304412258188,104990565.09992576,,2019-04-25,1500
154,GBM_grid_1_AutoML_20190425_044008_model_22,29308253647932596,171196535.15165716,29308253647932596,103446066.46204521,,2019-04-25,1500
155,GBM_grid_1_AutoML_20190425_044008_model_6,29344670942509790,171302863.2058139,29344670942509790,106133550.2195738,,2019-04-25,1500
156,GBM_grid_1_AutoML_20190425_050348_model_19,29558213943385340,171925024.19189984,29558213943385340,104164109.05207808,0.3641242537551713,2019-04-25,1500
157,GBM_grid_1_AutoML_20190425_054218_model_5,29843647159176590,172753139.36127642,29843647159176590,105881426.17945178,,2019-04-25,1500
158,GBM_grid_1_AutoML_20190425_054218_model_23,30047774009790936,173342937.58267435,30047774009790936,100681851.47380812,0.3705033656589855,2019-04-25,1500
159,GBM_grid_1_AutoML_20190425_044008_model_16,30136214403247656,173597852.53063372,30136214403247656,102539043.77645798,0.3512113969384242,2019-04-25,1500
160,DeepLearning_grid_1_AutoML_20190425_054218_model_1,30167347574307860,173687499.76411042,30167347574307860,109300674.66933441,,2019-04-25,1500
161,GBM_grid_1_AutoML_20190425_054218_model_20,30271230801620052,173986294.86721092,30271230801620052,104020842.31741108,0.3575456115907071,2019-04-25,1500
162,GBM_grid_1_AutoML_20190425_050348_model_22,30393785204124404,174338134.68121198,30393785204124404,106912740.29519188,0.37746253079776293,2019-04-25,1500
163,GBM_grid_1_AutoML_20190425_044008_model_26,30396320318702410,174345405.21247587,30396320318702410,110162477.30906291,,2019-04-25,1500
164,GBM_grid_1_AutoML_20190425_054218_model_26,30398088681591020,174350476.57402897,30398088681591020,105663974.09994988,0.39967114253288016,2019-04-25,1500
165,GBM_grid_1_AutoML_20190425_050348_model_23,30537002028456452,174748396.35446286,30537002028456452,106810184.28250298,,2019-04-25,1500
166,GBM_grid_1_AutoML_20190425_044008_model_11,30672444033574012,175135501.92229447,30672444033574012,108548279.33148791,0.3964197995165796,2019-04-25,1500
167,GBM_grid_1_AutoML_20190425_040839_model_9,30773912164560876,175424947.38366285,30773912164560876,109413697.00965698,,2019-04-25,1500
168,GBM_grid_1_AutoML_20190425_054218_model_10,30854478012885160,175654427.82032332,30854478012885160,105130573.81801888,0.3615601929041189,2019-04-25,1500
169,XGBoost_grid_1_AutoML_20190425_050348_model_14,30945698811494470,175913896.01590455,30945698811494470,98660698.88180593,3.0455239064235684,2019-04-25,1500
170,GBM_grid_1_AutoML_20190425_040839_model_12,30962952756327340,175962930.06291792,30962952756327340,107471102.93431062,,2019-04-25,1500
171,GBM_grid_1_AutoML_20190425_050348_model_12,31145163196873240,176479922.92856783,31145163196873240,109619308.52561826,0.3740409200923367,2019-04-25,1500
172,GBM_grid_1_AutoML_20190425_050348_model_25,31161039510262010,176524897.7064199,31161039510262010,109484892.06191991,0.37692937173729385,2019-04-25,1500
173,GBM_grid_1_AutoML_20190425_031629_model_6,31237756913929188,176742063.22754407,31237756913929188,106545510.47567104,,2019-04-25,1500
174,GBM_grid_1_AutoML_20190425_044008_model_17,31299343432759810,176916204.55108064,31299343432759810,108761536.99704692,0.3975974346569617,2019-04-25,1500
175,GBM_grid_1_AutoML_20190425_044008_model_3,31337853641898180,177025008.5211075,31337853641898180,109545133.16731668,0.36147845857433897,2019-04-25,1500
176,GBM_grid_1_AutoML_20190425_040839_model_8,31433534783997696,177295050.0831811,31433534783997696,109589908.14712346,,2019-04-25,1500
177,GBM_grid_1_AutoML_20190425_044008_model_4,31568943644390824,177676514.04839867,31568943644390824,109510387.18880306,,2019-04-25,1500
178,GBM_grid_1_AutoML_20190425_054218_model_28,31678724981798700,177985181.916357,31678724981798700,108706359.31981649,0.3901146659923849,2019-04-25,1500
179,GBM_grid_1_AutoML_20190425_040839_model_1,31765970528775424,178230105.56237525,31765970528775424,107138581.53721943,0.3742086226607095,2019-04-25,1500
180,GBM_grid_1_AutoML_20190425_050348_model_26,31866538590432668,178512012.45415577,31866538590432668,106437053.5727798,0.3716165606331446,2019-04-25,1500
181,GBM_5_AutoML_20190425_031629,31877250225972932,178542012.49558306,31877250225972932,105331926.36209331,0.3437844565599428,2019-04-25,1500
182,GBM_grid_1_AutoML_20190425_054218_model_1,31897956265577508,178599989.54528946,31897956265577508,113751442.5879232,,2019-04-25,1500
183,GBM_grid_1_AutoML_20190425_044008_model_14,31916112476256350,178650811.57458073,31916112476256350,105334790.19748726,0.3451001009905713,2019-04-25,1500
184,GBM_grid_1_AutoML_20190425_050348_model_1,31971725050926316,178806389.84926215,31971725050926316,105940308.54093307,0.3459147350950914,2019-04-25,1500
185,GBM_grid_1_AutoML_20190425_044008_model_2,32059066057091900,179050456.73522282,32059066057091900,110063327.62139289,,2019-04-25,1500
186,GBM_5_AutoML_20190425_034434,32198802926682224,179440248.90386835,32198802926682224,105782277.5978903,0.3452924694112608,2019-04-25,1500
187,GBM_grid_1_AutoML_20190425_050348_model_20,32267383640401060,179631243.49734113,32267383640401060,110549559.49250482,0.3629291619309262,2019-04-25,1500
