,model_id,exclusive_use_area,city,supply_area,apartment_building_count_in_sites,total_parking_capacity_in_site,room_count,total_household_count_in_sites,floor,bathroom_count,heat_type_district,total_household_count_of_area_type,heat_fuel_cogeneration,heat_type_individual,heat_fuel_gas,front_door_structure_mixed,front_door_structure_stairway,front_door_structure_corridor,heat_type_central
33,GBM_4_AutoML_20190421_193027,1.0,0.6573891301699228,0.585386988341651,0.21503719143415745,0.1750996048827338,0.1379863576477839,0.12455517784469307,0.11776211452267021,0.1027651484784009,0.07885666307050897,0.06953727047566995,0.06566974685625364,0.046533638661677236,0.02369343509124538,0.022757890832545445,0.01989524210083117,0.00680138297734769,0.005214968163136522
34,GBM_4_AutoML_20190421_195113,1.0,0.808646901991757,0.8072467604642375,0.24268093071577412,0.21249017599187123,0.21191792925161163,0.14567619443260119,0.13631362449188317,0.12526049121664937,0.11665251483911525,0.09166884097582202,0.0836812657165312,0.0799398329766093,0.07686962492354923,0.03353446320288456,0.011513666464039278,0.008436621395542795,0.007296566868187423
35,GBM_2_AutoML_20190421_195113,1.0,0.6866675451124737,0.5107977033597233,0.2845246160143076,0.1992274680093706,0.17221700935674675,0.16530251393293946,0.12253914002849513,0.11262384534408328,0.11044261112579998,0.1064279430051275,0.0802940389273686,0.07032030697062623,0.04489022542381883,0.03230793021161788,0.012230536162356991,0.00841112574405707,0.004803974950439493
36,DRF_1_AutoML_20190421_195113,1.0,0.7616260318287912,0.7426151863753466,0.36193307331467606,0.26001946371708606,0.24960504335252442,0.2042106570766588,0.15420076763797128,0.1536007641095463,0.12028786124177607,0.1094151738374482,0.09288665457181963,0.08535906070415372,0.06902669767341481,0.04727494793432128,0.04675880873007703,0.04233523593515851,0.015392361874152043
37,XGBoost_grid_1_AutoML_20190421_195113_model_2,1.0,0.8045740813174721,0.7717398881264919,0.2512639946446689,0.24570966222578827,0.22509690476899502,0.18522343918744763,0.11610578647000414,0.11368220527973452,0.09554584648995279,0.09536984167666832,0.07533392885961986,0.04130378961945095,0.04097765895320989,0.034314149066603586,0.032701633662609905,0.01776070781804054,0.01720126917531627
38,GBM_4_AutoML_20190421_193852,1.0,0.6678236701903455,0.6140758217828279,0.24104825782740158,0.20355031185566433,0.12300403476023793,0.12203636582740945,0.11204090727625629,0.10071518733722738,0.09960017010988262,0.09079293167013029,0.07485565080751926,0.06455060205190206,0.03706107649218233,0.03226344514764651,0.008021366186248787,0.006121211196697415,0.006047367224861938
39,GBM_grid_1_AutoML_20190421_195113_model_1,1.0,0.8614138125812205,0.72236955834892,0.2764903932429324,0.261019071196269,0.2013120467758078,0.18095086902219798,0.15483781132785981,0.11602164205109552,0.11462622691449648,0.111469690911288,0.09576904063506286,0.07280236323935536,0.05868409593830029,0.03559336087153936,0.02847770278991193,0.01318725296358389,0.01314330397952068
40,XGBoost_grid_1_AutoML_20190421_195113_model_12,1.0,0.7193509906512242,0.6460683017205107,0.2585700548936218,0.20339139042334872,0.17226032457659943,0.17121611563263475,0.11528321652211494,0.11523006602508111,0.10953963102025896,0.10858781403481976,0.08846036866242464,0.07192450863026568,0.06593324445653538,0.03260328833927808,0.025652295755068125,0.01963422495627909,0.011915208516275052
41,GBM_grid_1_AutoML_20190421_193027_model_2,1.0,0.6655986161839679,0.653180428715298,0.3561751675135411,0.25139625388810166,0.2208091132370136,0.18922097198095067,0.1872629045487059,0.17363007623527765,0.15028372893326375,0.14715110175062918,0.11228559864331289,0.11214432102795695,0.06460619792566254,0.044174895395408524,0.03606313185890671,0.0131563413434482,0.006236503480376598
42,GBM_3_AutoML_20190421_193852,1.0,0.751029965119557,0.7054865235066132,0.21592295182333315,0.1836569291274394,0.17470749658550566,0.120762546871971,0.11324325879309144,0.11198461705214487,0.10496219919090488,0.0987301018511364,0.09189036342182048,0.08541711291277733,0.03108231614521085,0.030700389089922075,0.01864113073425936,0.01639673378587686,0.009177382155352395
43,XGBoost_grid_1_AutoML_20190421_193852_model_10,1.0,0.7320726646613047,0.7101387634532959,0.21384130064977955,0.1946741546537548,0.15010766902859646,0.12838071722758249,0.10669137291861157,0.09791527126331928,0.09708194766805417,0.07086753172863572,0.05718692157034048,0.017495871290932115,0.009596159064759637,0.0062790909330918045,0.0054903822780698885,0.0009556553602245914,0.0008850587129580115
44,GBM_grid_1_AutoML_20190421_195113_model_32,1.0,0.448441751941181,0.3984394389277092,0.35423977986654925,0.3082832447594214,0.2738402821994213,0.2494939506028001,0.23268491855673457,0.23142013858058705,0.16194310274759174,0.1311045970864667,0.1080625090091384,0.10386680235473278,0.04739363785851464,0.039473574655339724,0.02993568407586082,0.022800448508688655,0.019720864912619453
45,GBM_grid_1_AutoML_20190421_193852_model_15,1.0,0.912837452601048,0.908237098291888,0.27420002517246134,0.2711185253655082,0.23367912922617495,0.22654147008334172,0.1740516197860186,0.14295055564051637,0.13619425348668557,0.1349088411793627,0.1277588930613135,0.09501618132988317,0.07597464986208313,0.0456608323316872,0.02106893596711649,0.0075162089710147425,0.004190189747939947
46,GBM_2_AutoML_20190421_193027,1.0,0.8743101445980568,0.8652301834651002,0.24264856096498383,0.23853824054149536,0.18052296891696987,0.17877847424155674,0.1756484844543658,0.146285354719614,0.13277195164563999,0.13152809539130011,0.09671098775733707,0.06846664505146763,0.06246194736087009,0.029577762613932242,0.019842506770926773,0.015398746468176096,0.005361333457922359
47,XGBoost_grid_1_AutoML_20190421_195113_model_4,1.0,0.7491451136002418,0.5528113871494131,0.20721939649001242,0.19927640290253454,0.18933603669598262,0.13541927496014947,0.11484351220567868,0.10106281275751947,0.08150926846162651,0.07077580212347243,0.04833576256063151,0.02447372062399561,0.01980124335931802,0.01212822923346505,0.012068488322349313,0.009197549845523595,0.006862766637114356
48,GBM_3_AutoML_20190421_193027,1.0,0.5606896748148897,0.33227343727659037,0.16579267136528683,0.14864273451287696,0.1280312795618521,0.11956025314850773,0.09536621180724993,0.06945483394027066,0.06656344291433737,0.06339016453745726,0.05775657347635838,0.04725745399390563,0.04641698150499708,0.042599109760813214,0.008399835896370193,0.00523683795232756,0.0033717280553080325
